S6,S5,S4,S2,S7,ITTH
TCGA.ZG.A8QY.01,0.311808092127288,0.133453014298964,0.0894439390844583,0.462830588346992,0.00246436614229689,0.757680138956216
TCGA.J9.A8CM.01,0.655701771095664,0.189932540062629,0.153841774676965,7.94924975488123e-09,0.000523906215492625,0.549357225789799
TCGA.J9.A52C.01,0.374725246520129,0.24922999808246,0.134362635722172,0.235165916537739,0.00651620313749978,0.843138316936331
TCGA.EJ.A65D.01,0.427136190789796,0.439568881613298,0.133131804355332,0.000162619962540033,5.03279034089528e-07,0.617934918035584
TCGA.V1.A9O5.06,0.802192517344005,3.35599458315079e-09,0.0910710996646382,0.106736379632456,2.90681975665176e-12,0.393824880037596
TCGA.J4.A67K.01,0.336489581934101,0.526353958373601,0.137097466255894,3.36924512025555e-05,2.53009852016305e-05,0.607255926301784
TCGA.2A.A8W1.01,0.286697826101524,0.0867576312840196,0.26214597020164,0.363572091546494,0.000826480866322418,0.804607604810706
TCGA.HC.7819.01,0.0853368934876537,0.0800527198330175,0.731340240272026,0.103261815458216,8.33094908735042e-06,0.544001562899243
TCGA.VN.A88N.01,0.270045523599843,0.119819117845745,0.202654883679175,0.407478904995008,1.56988022847944e-06,0.805928999455285
TCGA.VP.A87J.01,0.291986654009501,0.0560498539218648,0.466674381762178,0.185286913619894,2.19668656232437e-06,0.73877706353374
TCGA.2A.A8VL.01,3.49612906093379e-08,0.164377255430927,0.340269183085373,0.494467744186845,0.000885782335565224,0.632569769537767
TCGA.EJ.A46D.01,0.149491452502492,0.142084155342454,0.473324696293535,0.233531685985012,0.00156800987650669,0.786102133635837
TCGA.HC.7821.01,0.396928609273403,0.0250494530168994,0.410066558780562,0.167914592000309,4.07869288266047e-05,0.698807141949668
TCGA.HC.A8CY.01,0.558529475038987,0.037250493480275,0.127759027956771,0.276436066035867,2.49374880996003e-05,0.662622057834905
TCGA.EJ.7315.01,0.384733030003736,0.0679703325913681,0.546804263775735,9.4687114864019e-13,0.000492373628213573,0.549313640905928
TCGA.FC.A5OB.01,0.323124107826414,4.41044226949442e-05,0.0856201431678541,0.591149809177078,6.1835405959075e-05,0.551298168329538
TCGA.V1.A9ZI.01,0.713800410450163,0.184217590485511,1.84792365321306e-06,0.100006030375215,0.00197412076545793,0.493882631379539
TCGA.FC.A66V.01,4.90497599163172e-05,0.493639340813973,0.195099423200977,0.31120648633199,5.69989314330843e-06,0.640690534468285
TCGA.ZG.A9LS.01,0.551070209852774,0.129779155139793,0.0860022026536022,0.23081734714226,0.0023310852115711,0.718829588332229
TCGA.J9.A52E.01,0.819143812892772,0.175468672516652,5.25935445183494e-06,0.00537706901785598,5.18621826738041e-06,0.308808637327712
